3,3,4,4,6,6
3,3,4,5,6,6
3,3,5,5,6,6
3,4,4,4,6,6
3,4,4,5,6,6
3,3,5,5,7,7
3,3,5,6,7,7
3,3,6,6,7,7
3,4,5,5,7,7
3,4,5,6,7,7
3,4,6,6,7,7
